date,close,high,last,low,open,max_volume,avg_volume
2021-01-14T20:55:00+0000,130.89,131.13,128.855,128.78,130.64,932691.0,932691.0
2021-01-15T02:00:00+0000,130.89,131.0,128.91,128.76,130.8,90221755.0,90221755.0
2021-01-15T13:00:00+0000,128.91,129.16,129.11,129.05,129.08,700.0,700.0
2021-01-15T13:05:00+0000,128.91,129.16,129.09,129.05,129.08,800.0,800.0
2021-01-15T13:15:00+0000,128.91,129.16,129.05,129.02,129.08,1232.0,1232.0
2021-01-15T13:20:00+0000,128.91,129.16,129.12,129.02,129.08,1432.0,1432.0
2021-01-15T13:30:00+0000,128.91,129.16,129.09,129.01,129.08,1832.0,1832.0
2021-01-15T13:45:00+0000,128.91,129.16,129.0,129.0,129.08,2200.0,2200.0
2021-01-15T13:50:00+0000,128.91,129.16,129.06,129.0,129.08,2420.0,2420.0
2021-01-15T13:55:00+0000,128.91,129.16,129.01,129.0,129.08,2620.0,2620.0
2021-01-15T14:00:00+0000,128.91,129.16,128.92,128.92,129.08,2720.0,2720.0
2021-01-15T14:05:00+0000,128.91,129.16,128.88,128.71,129.08,3172.0,3172.0
2021-01-15T14:10:00+0000,128.91,129.16,128.83,128.71,129.08,3527.0,3527.0
2021-01-15T14:15:00+0000,128.91,129.16,128.86,128.71,129.08,3547.0,3547.0
2021-01-15T14:30:00+0000,128.91,129.37,128.69,128.69,129.08,5098.0,5098.0
2021-01-15T14:35:00+0000,128.91,130.2,129.97,128.67,129.08,36721.0,36721.0
2021-01-15T14:40:00+0000,128.91,130.2,129.77,128.67,129.08,73257.0,73257.0
2021-01-15T14:45:00+0000,128.91,130.2,129.67,128.67,129.08,94805.0,94805.0
2021-01-15T14:50:00+0000,128.91,130.2,129.79,128.67,129.08,110963.0,110963.0
2021-01-15T14:55:00+0000,128.91,130.2,129.43,128.67,129.08,123737.0,123737.0
2021-01-15T15:00:00+0000,128.91,130.2,129.07,128.67,129.08,144027.0,144027.0
2021-01-15T15:05:00+0000,128.91,130.2,128.4,128.315,129.08,177043.0,177043.0
2021-01-15T15:10:00+0000,128.91,130.2,128.035,127.97,129.08,197822.0,197822.0
2021-01-15T15:15:00+0000,128.91,130.2,128.34,127.97,129.08,209044.0,209044.0
2021-01-15T15:20:00+0000,128.91,130.2,127.73,127.64,129.08,226272.0,226272.0
2021-01-15T15:25:00+0000,128.91,130.2,127.92,127.5,129.08,251417.0,251417.0
2021-01-15T15:30:00+0000,128.91,130.2,128.07,127.5,129.08,258031.0,258031.0
2021-01-15T15:35:00+0000,128.91,130.2,128.305,127.5,129.08,261612.0,261612.0
2021-01-15T15:45:00+0000,128.91,130.2,127.96,127.5,129.08,281158.0,281158.0
2021-01-15T15:50:00+0000,128.91,130.2,128.135,127.5,129.08,297908.0,297908.0
2021-01-15T15:55:00+0000,128.91,130.2,128.41,127.5,129.08,307311.0,307311.0
2021-01-15T16:00:00+0000,128.91,130.2,128.24,127.5,129.08,316297.0,316297.0
2021-01-15T16:05:00+0000,128.91,130.2,127.85,127.5,129.08,334091.0,334091.0
2021-01-15T16:10:00+0000,128.91,130.2,128.06,127.5,129.08,348893.0,348893.0
2021-01-15T16:25:00+0000,128.91,130.2,128.915,127.5,129.08,383225.0,383225.0
2021-01-15T16:30:00+0000,128.91,130.2,129.27,127.5,129.08,388740.0,388740.0
2021-01-15T16:35:00+0000,128.91,130.2,129.165,127.5,129.08,398240.0,398240.0
2021-01-15T16:40:00+0000,128.91,130.2,129.04,127.5,129.08,402699.0,402699.0
2021-01-15T16:45:00+0000,128.91,130.2,129.005,127.5,129.08,405090.0,405090.0
2021-01-15T16:50:00+0000,128.91,130.2,128.78,127.5,129.08,408850.0,408850.0
2021-01-15T17:00:00+0000,128.91,130.2,128.74,127.5,129.08,422654.0,422654.0
2021-01-15T17:05:00+0000,128.91,130.2,128.64,127.5,129.08,435815.0,435815.0
2021-01-15T17:10:00+0000,128.91,130.2,128.63,127.5,129.08,447107.0,447107.0
2021-01-15T17:15:00+0000,128.91,130.2,128.435,127.5,129.08,457558.0,457558.0
2021-01-15T17:20:00+0000,128.91,130.2,128.535,127.5,129.08,460796.0,460796.0
2021-01-15T17:30:00+0000,128.91,130.2,128.29,127.5,129.08,477856.0,477856.0
2021-01-15T17:35:00+0000,128.91,130.2,128.51,127.5,129.08,484388.0,484388.0
2021-01-15T17:40:00+0000,128.91,130.2,128.35,127.5,129.08,491429.0,491429.0
2021-01-15T17:45:00+0000,128.91,130.2,128.56,127.5,129.08,500002.0,500002.0
2021-01-15T17:50:00+0000,128.91,130.2,128.605,127.5,129.08,505227.0,505227.0
2021-01-15T17:55:00+0000,128.91,130.2,128.52,127.5,129.08,511789.0,511789.0
2021-01-15T18:00:00+0000,128.91,130.2,128.435,127.5,129.08,517574.0,517574.0
2021-01-15T18:05:00+0000,128.91,130.2,128.315,127.5,129.08,523069.0,523069.0
2021-01-15T18:10:00+0000,128.91,130.2,128.345,127.5,129.08,532787.0,532787.0
2021-01-15T18:15:00+0000,128.91,130.2,128.51,127.5,129.08,542012.0,542012.0
2021-01-15T18:25:00+0000,128.91,130.2,128.7,127.5,129.08,552714.0,552714.0
2021-01-15T18:30:00+0000,128.91,130.2,128.65,127.5,129.08,554981.0,554981.0
2021-01-15T18:40:00+0000,128.91,130.2,128.71,127.5,129.08,565321.0,565321.0
2021-01-15T18:45:00+0000,128.91,130.2,128.65,127.5,129.08,570272.0,570272.0
2021-01-15T18:50:00+0000,128.91,130.2,128.58,127.5,129.08,576547.0,576547.0
2021-01-15T18:55:00+0000,128.91,130.2,128.595,127.5,129.08,586587.0,586587.0
2021-01-15T19:00:00+0000,128.91,130.2,128.51,127.5,129.08,600435.0,600435.0
2021-01-15T19:05:00+0000,128.91,130.2,128.64,127.5,129.08,607463.0,607463.0
2021-01-15T19:10:00+0000,128.91,130.2,128.47,127.5,129.08,626530.0,626530.0
2021-01-15T19:20:00+0000,128.91,130.2,128.325,127.5,129.08,640891.0,640891.0
2021-01-15T19:25:00+0000,128.91,130.2,128.185,127.5,129.08,654869.0,654869.0
2021-01-15T19:30:00+0000,128.91,130.2,128.03,127.5,129.08,672705.0,672705.0
2021-01-15T19:35:00+0000,128.91,130.2,128.01,127.5,129.08,683064.0,683064.0
2021-01-15T19:40:00+0000,128.91,130.2,127.91,127.5,129.08,697847.0,697847.0
2021-01-15T19:50:00+0000,128.91,130.2,128.0,127.5,129.08,716131.0,716131.0
2021-01-15T19:55:00+0000,128.91,130.2,127.77,127.5,129.08,737694.0,737694.0
2021-01-15T20:00:00+0000,128.91,130.2,127.75,127.5,129.08,749017.0,749017.0
2021-01-15T20:05:00+0000,128.91,130.2,127.7,127.5,129.08,761850.0,761850.0
2021-01-15T20:10:00+0000,128.91,130.2,127.55,127.5,129.08,805471.0,805471.0
2021-01-15T20:15:00+0000,128.91,130.2,127.825,127.5,129.08,826319.0,826319.0
2021-01-15T20:20:00+0000,128.91,130.2,127.76,127.5,129.08,838344.0,838344.0
2021-01-15T20:25:00+0000,128.91,130.2,127.8,127.5,129.08,852735.0,852735.0
2021-01-15T20:30:00+0000,128.91,130.2,127.6,127.5,129.08,886194.0,886194.0
2021-01-15T20:35:00+0000,128.91,130.2,127.415,127.345,129.08,939579.0,939579.0
2021-01-15T20:40:00+0000,128.91,130.2,127.395,127.345,129.08,953749.0,953749.0
2021-01-15T20:45:00+0000,128.91,130.2,127.37,127.175,129.08,984403.0,984403.0
2021-01-15T20:50:00+0000,128.91,130.2,127.34,127.175,129.08,1012976.0,1012976.0
2021-01-15T20:55:00+0000,128.91,130.2,127.125,127.0,129.08,1068186.0,1068186.0
2021-01-16T02:00:00+0000,128.91,130.2242,127.14,127.0,128.78,111598531.0,111598531.0
2021-01-19T13:00:00+0000,127.14,128.32,128.3,128.3,128.32,112.0,112.0
2021-01-19T13:05:00+0000,127.14,128.35,128.3,128.24,128.32,539.0,539.0
2021-01-19T13:10:00+0000,127.14,128.35,128.25,128.2,128.32,1008.0,1008.0
2021-01-19T13:35:00+0000,127.14,128.35,128.24,128.2,128.32,1487.0,1487.0
2021-01-19T14:00:00+0000,127.14,128.35,127.95,127.95,128.32,2090.0,2090.0
2021-01-19T14:05:00+0000,127.14,128.35,128.05,127.95,128.32,2291.0,2291.0
2021-01-19T14:30:00+0000,127.14,128.35,127.75,127.74,128.32,3019.0,3019.0
2021-01-19T14:35:00+0000,127.14,128.62,128.62,127.74,128.32,49396.0,49396.0
2021-01-19T14:40:00+0000,127.14,128.69,128.16,127.74,128.32,66839.0,66839.0
2021-01-19T14:45:00+0000,127.14,128.69,127.97,127.74,128.32,136359.0,136359.0
2021-01-19T14:50:00+0000,127.14,128.69,127.67,127.65,128.32,154816.0,154816.0
2021-01-19T14:55:00+0000,127.14,128.69,127.44,127.385,128.32,175345.0,175345.0
2021-01-19T15:00:00+0000,127.14,128.69,127.46,127.33,128.32,186548.0,186548.0
2021-01-19T15:05:00+0000,127.14,128.69,127.21,126.94,128.32,206290.0,206290.0
2021-01-19T15:25:00+0000,127.14,128.69,126.96,126.94,128.32,265964.0,265964.0
2021-01-19T15:30:00+0000,127.14,128.69,127.2,126.94,128.32,317058.0,317058.0
2021-01-19T15:40:00+0000,127.14,128.69,127.01,126.94,128.32,388436.0,388436.0
2021-01-19T15:45:00+0000,127.14,128.69,127.255,126.94,128.32,412928.0,412928.0
2021-01-19T15:50:00+0000,127.14,128.69,127.3,126.94,128.32,433348.0,433348.0
2021-01-19T15:55:00+0000,127.14,128.69,127.08,126.94,128.32,444549.0,444549.0
2021-01-19T16:00:00+0000,127.14,128.69,127.09,126.94,128.32,466194.0,466194.0
2021-01-19T16:05:00+0000,127.14,128.69,127.39,126.94,128.32,492007.0,492007.0
2021-01-19T16:15:00+0000,127.14,128.69,127.11,126.94,128.32,530398.0,530398.0
2021-01-19T16:25:00+0000,127.14,128.69,127.105,126.94,128.32,552371.0,552371.0
2021-01-19T16:30:00+0000,127.14,128.69,127.195,126.94,128.32,562259.0,562259.0
2021-01-19T16:35:00+0000,127.14,128.69,127.235,126.94,128.32,567246.0,567246.0
2021-01-19T16:40:00+0000,127.14,128.69,127.345,126.94,128.32,573821.0,573821.0
2021-01-19T16:45:00+0000,127.14,128.69,127.33,126.94,128.32,583281.0,583281.0
2021-01-19T16:50:00+0000,127.14,128.69,127.455,126.94,128.32,586538.0,586538.0
2021-01-19T17:00:00+0000,127.14,128.69,127.705,126.94,128.32,592870.0,592870.0
2021-01-19T17:05:00+0000,127.14,128.69,127.67,126.94,128.32,607669.0,607669.0
2021-01-19T17:10:00+0000,127.14,128.69,127.53,126.94,128.32,619881.0,619881.0
2021-01-19T17:25:00+0000,127.14,128.69,127.48,126.94,128.32,645610.0,645610.0
2021-01-19T17:35:00+0000,127.14,128.69,127.49,126.94,128.32,660023.0,660023.0
2021-01-19T17:40:00+0000,127.14,128.69,127.39,126.94,128.32,670300.0,670300.0
2021-01-19T17:45:00+0000,127.14,128.69,127.6,126.94,128.32,677323.0,677323.0
2021-01-19T17:50:00+0000,127.14,128.69,127.72,126.94,128.32,691929.0,691929.0
2021-01-19T17:55:00+0000,127.14,128.69,127.91,126.94,128.32,697593.0,697593.0
2021-01-19T18:00:00+0000,127.14,128.69,128.09,126.94,128.32,705206.0,705206.0
2021-01-19T18:05:00+0000,127.14,128.69,128.1,126.94,128.32,712321.0,712321.0
2021-01-19T18:15:00+0000,127.14,128.69,128.185,126.94,128.32,732736.0,732736.0
2021-01-19T18:20:00+0000,127.14,128.69,128.035,126.94,128.32,738655.0,738655.0
2021-01-19T18:25:00+0000,127.14,128.69,128.175,126.94,128.32,745252.0,745252.0
2021-01-19T18:35:00+0000,127.14,128.69,128.06,126.94,128.32,756969.0,756969.0
2021-01-19T18:45:00+0000,127.14,128.69,127.985,126.94,128.32,777833.0,777833.0
2021-01-19T18:50:00+0000,127.14,128.69,128.07,126.94,128.32,783734.0,783734.0
2021-01-19T18:55:00+0000,127.14,128.69,128.0,126.94,128.32,791291.0,791291.0
2021-01-19T19:00:00+0000,127.14,128.69,127.885,126.94,128.32,801305.0,801305.0
2021-01-19T19:05:00+0000,127.14,128.69,127.89,126.94,128.32,807017.0,807017.0
2021-01-19T19:10:00+0000,127.14,128.69,127.9,126.94,128.32,813467.0,813467.0
2021-01-19T19:15:00+0000,127.14,128.69,127.96,126.94,128.32,822095.0,822095.0
2021-01-19T19:20:00+0000,127.14,128.69,127.975,126.94,128.32,826178.0,826178.0
2021-01-19T19:25:00+0000,127.14,128.69,128.095,126.94,128.32,834503.0,834503.0
2021-01-19T19:30:00+0000,127.14,128.69,128.085,126.94,128.32,846480.0,846480.0
2021-01-19T19:35:00+0000,127.14,128.69,127.9,126.94,128.32,864275.0,864275.0
2021-01-19T19:45:00+0000,127.14,128.69,127.695,126.94,128.32,884879.0,884879.0
2021-01-19T19:50:00+0000,127.14,128.69,127.875,126.94,128.32,891408.0,891408.0
2021-01-19T19:55:00+0000,127.14,128.69,127.91,126.94,128.32,900589.0,900589.0
2021-01-19T20:00:00+0000,127.14,128.69,127.92,126.94,128.32,909385.0,909385.0
2021-01-19T20:10:00+0000,127.14,128.69,128.08,126.94,128.32,924119.0,924119.0
2021-01-19T20:25:00+0000,127.14,128.69,127.79,126.94,128.32,940511.0,940511.0
2021-01-19T20:30:00+0000,127.14,128.69,127.87,126.94,128.32,945436.0,945436.0
2021-01-19T20:35:00+0000,127.14,128.69,127.91,126.94,128.32,954288.0,954288.0
